CEI|8 a 11 meses|D - DESJEJUM|Fórmula Láctea Infantil (2º semestre) e Biscoito Doce|24-8-2017|
CEI|8 a 11 meses| C - COLACAO 
(Fruta)|Banana Maçã|24-8-2017|
CEI|8 a 11 meses|A - ALMOCO 
 |Macarrão ao Sugo, Iscas de Frango Refogadas, Verdura refogada (Brócolis) e Suco tangerina|24-8-2017|
CEI|8 a 11 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|24-8-2017|
CEI|8 a 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Arroz, Feijão Carioca, Batata Doce, Cenoura, Acelga, carne bovina e pera|24-8-2017|
CEI|1 ano - 1 ano e 11 meses|D - DESJEJUM|Leite Integral e biscoito doce|24-8-2017|
CEI|1 ano - 1 ano e 11 meses| C - COLACAO 
(Fruta)|Banana Maçã|24-8-2017|
CEI|1 ano - 1 ano e 11 meses|A - ALMOCO 
 |Macarrão ao Sugo, Iscas de Frango Refogadas, Verdura refogada (Brócolis) e Suco tangerina|24-8-2017|
CEI|1 ano - 1 ano e 11 meses|L4 - LANCHE 4 HORAS|Leite Integral|24-8-2017|
CEI|1 ano - 1 ano e 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Arroz, Feijão Carioca, Batata Doce, Cenoura, Acelga, carne bovina e Melão|24-8-2017|
CEI|2 - 6 anos|D - DESJEJUM|Leite Integral com Café e biscoito doce|24-8-2017|
CEI|2 - 6 anos| C - COLACAO 
(Fruta)|Banana Maçã|24-8-2017|
CEI|2 - 6 anos|A - ALMOCO 
 |Macarrão ao Sugo, Iscas de Frango Refogadas, Verdura refogada (Brócolis) e Suco tangerina|24-8-2017|
CEI|2 - 6 anos|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado.|24-8-2017|
CEI|2 - 6 anos|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Arroz, Feijão Carioca, Batata Doce, Cenoura, repolho, Carne bovina e Melão|24-8-2017|
CEI|0 a 5 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(1º semestre)|25-8-2017|
CEI|0 a 5 meses|A - ALMOCO|Fórmula Láctea Infantil 
(1º semestre)|25-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(1º semestre)|25-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS |Fórmula Láctea Infantil 
(1º semestre)|25-8-2017|
CEI|6 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|25-8-2017|
CEI|6 meses| C - COLACAO (Papa de Fruta)|Banana Nanica|25-8-2017|
CEI|6 meses|A - ALMOCO 
 |Papa Principal: Arroz, Feijão Carioca, Cenoura, Acelga, Carne Bovina e maçã|25-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|25-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS 
(Fórmula e Papa de Fruta)|Fórmula Láctea Infantil (2º semestre) e Mamão|25-8-2017|
CEI|7 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|25-8-2017|
CEI|7 meses| C - COLACAO (Papa de Fruta)|Banana Nanica|25-8-2017|
CEI|7 meses|A - ALMOCO 
 |Papa Principal: Arroz, Feijão Carioca, Cenoura, Acelga, Carne Bovina e maçã|25-8-2017|
CEI|7 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|25-8-2017|
CEI|7 meses|R1 - REFEICAO 1 da Tarde 
(Papa Principal e Papa de Fruta)|Papa Principal: Macarrão, Mandioquinha, Chuchu, repolho, Frango e mamão|25-8-2017|
CEI|8 a 11 meses|D - DESJEJUM|Fórmula Láctea Infantil (2º semestre) e Pão de Forma|25-8-2017|
CEI|8 a 11 meses| C - COLACAO 
(Fruta)|Banana Nanica|25-8-2017|
CEI|8 a 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne Bovina cozida, Purê de batata e maçã|25-8-2017|
CEI|8 a 11 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|25-8-2017|
CEI|8 a 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Macarrão, Mandioquinha, Chuchu, repolho, Frango e mamão|25-8-2017|
CEI|1 ano - 1 ano e 11 meses|D - DESJEJUM|Leite Integral e Pão de forma integral com Margarina|25-8-2017|
CEI|1 ano - 1 ano e 11 meses| C - COLACAO 
(Fruta)|Banana Nanica|25-8-2017|
CEI|1 ano - 1 ano e 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne Bovina cozida, Pure de batata e melancia|25-8-2017|
CEI|1 ano - 1 ano e 11 meses|L4 - LANCHE 4 HORAS|Leite Integral|25-8-2017|
CEI|1 ano - 1 ano e 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Macarrão, Mandioquinha, Chuchu, repolho, Frango e mamão|25-8-2017|
CEI|2 - 6 anos|D - DESJEJUM|Leite Integral com Achocolatado e Pãode forma integral com Margarina|25-8-2017|
CEI|2 - 6 anos| C - COLACAO 
(Fruta)|Banana Nanica|25-8-2017|
CEI|2 - 6 anos|A - ALMOCO 
 |Arroz, Feijão Carioca, Peixe à portuguesa (tomate, cebola e salsa), Pure de batata e melancia|25-8-2017|
CEI|2 - 6 anos|L4 - LANCHE 4 HORAS|Leite Integral com Café|25-8-2017|
CEI|2 - 6 anos|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Macarrão, Mandioquinha, Chuchu, repolho, Frango e mamão|25-8-2017|
CEI|0 a 5 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(1º semestre)|28-8-2017|
CEI|0 a 5 meses|A - ALMOCO|Fórmula Láctea Infantil 
(1º semestre)|28-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(1º semestre)|28-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS |Fórmula Láctea Infantil 
(1º semestre)|28-8-2017|
CEI|6 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|28-8-2017|
CEI|6 meses| C - COLACAO (Papa de Fruta)|Maçã|28-8-2017|
CEI|6 meses|A - ALMOCO 
 |Papa Principal: arroz, Feijão carioca, Cará, Cenoura, Repolho, Frango e suco de laranja|28-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|28-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS 
(Fórmula e Papa de Fruta)|Fórmula Láctea Infantil (2º semestre) e Pera|28-8-2017|
CEI|7 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|28-8-2017|
CEI|7 meses| C - COLACAO (Papa de Fruta)|Maçã|28-8-2017|
CEI|7 meses|A - ALMOCO 
 |Papa Principal: arroz, Feijão carioca, Cará, Cenoura, Repolho, Frango e suco de laranja|28-8-2017|
CEI|7 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|28-8-2017|
CEI|7 meses|R1 - REFEICAO 1 da Tarde 
(Papa Principal e Papa de Fruta)|Papa Principal: macarrão, batata doce, Abóbora, escarola, ovo e pera|28-8-2017|
CEI|8 a 11 meses|D - DESJEJUM|Fórmula Láctea Infantil (2º semestre) e Pão Bisnaguinha|28-8-2017|
CEI|8 a 11 meses| C - COLACAO 
(Fruta)|Maçã|28-8-2017|
CEI|8 a 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Ovo Cozido*, Legume cozido (cenoura) e suco de laranja|28-8-2017|
CEI|8 a 11 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|28-8-2017|
CEI|8 a 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|SOPA: macarrão, batata doce, Abóbora, escarola, Carne Bovina e pera|28-8-2017|
CEI|1 ano - 1 ano e 11 meses|D - DESJEJUM|Leite Integral e Pão Bisnaguinha Integral|28-8-2017|
CEI|1 ano - 1 ano e 11 meses| C - COLACAO 
(Fruta)|Maçã|28-8-2017|
CEI|1 ano - 1 ano e 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Ovo Cozido*, Legume Cru (salada de tomate) e suco de laranja|28-8-2017|
CEI|1 ano - 1 ano e 11 meses|L4 - LANCHE 4 HORAS|Leite Integral|28-8-2017|
CEI|1 ano - 1 ano e 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|SOPA: macarrão, batata doce, Abóbora, escarola, Carne Bovina e melancia|28-8-2017|
CEI|2 - 6 anos|D - DESJEJUM|Leite Integral com Café e Pão Bisnaguinha Integral|28-8-2017|
CEI|2 - 6 anos| C - COLACAO 
(Fruta)|Maçã|28-8-2017|
CEI|2 - 6 anos|A - ALMOCO 
 |Arroz, Feijão Carioca, Ovo Cozido*, Legume Cru (salada de tomate) e suco de laranja|28-8-2017|
CEI|2 - 6 anos|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado.|28-8-2017|
CEI|2 - 6 anos|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|SOPA: macarrão, batata doce, Abóbora, escarola, Carne Bovina e melancia|28-8-2017|
CEI|0 a 5 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(1º semestre)|29-8-2017|
CEI|0 a 5 meses|A - ALMOCO|Fórmula Láctea Infantil 
(1º semestre)|29-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(1º semestre)|29-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS |Fórmula Láctea Infantil 
(1º semestre)|29-8-2017|
CEI|6 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|29-8-2017|
CEI|6 meses| C - COLACAO (Papa de Fruta)|Banana Prata|29-8-2017|
CEI|6 meses|A - ALMOCO 
 |Papa Principal: macarrão, Batata , Abobrinha, acelga, ovo e maçã|29-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|29-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS 
(Fórmula e Papa de Fruta)|Fórmula Láctea Infantil (2º semestre) e Abacate|29-8-2017|
CEI|7 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|29-8-2017|
CEI|7 meses| C - COLACAO (Papa de Fruta)|Banana Prata|29-8-2017|
CEI|7 meses|A - ALMOCO 
 |Papa Principal: macarrão, Batata , Abobrinha, acelga, ovo e maçã|29-8-2017|
CEI|7 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|29-8-2017|
CEI|7 meses|R1 - REFEICAO 1 da Tarde 
(Papa Principal e Papa de Fruta)|Papa Principal: arroz, cará, Cenoura, Repolho, carne bovina e abacate|29-8-2017|
CEI|8 a 11 meses|D - DESJEJUM|Fórmula Láctea Infantil (2º semestre) e biscoito salgado|29-8-2017|
CEI|8 a 11 meses| C - COLACAO 
(Fruta)|Banana Prata|29-8-2017|
CEI|8 a 11 meses|A - ALMOCO 
 |Macarrão alho e óleo, Frango com Molho de Tomate, Verdura cozida (acelga) e maçã|29-8-2017|
CEI|8 a 11 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|29-8-2017|
CEI|8 a 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|SOPA: arroz, cará , Cenoura, Repolho, carne bovina e abacate|29-8-2017|
CEI|1 ano - 1 ano e 11 meses|D - DESJEJUM|Leite Integral e biscoito salgado integral|29-8-2017|
CEI|1 ano - 1 ano e 11 meses| C - COLACAO 
(Fruta)|Banana Prata|29-8-2017|
CEI|1 ano - 1 ano e 11 meses|A - ALMOCO 
 |Macarrão alho e óleo, Frango com Molho de Tomate, Verdura Crua (Salada de Alface) e abacaxi|29-8-2017|
CEI|1 ano - 1 ano e 11 meses|L4 - LANCHE 4 HORAS|Leite Integral|29-8-2017|
CEI|1 ano - 1 ano e 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|SOPA: arroz, cará, Cenoura, Repolho, carne bovina e creme de abacate|29-8-2017|
CEI|2 - 6 anos|D - DESJEJUM|Leite Integral com Achocolatado e biscoito salgado integral|29-8-2017|
CEI|2 - 6 anos| C - COLACAO 
(Fruta)|Banana Prata|29-8-2017|
CEI|2 - 6 anos|A - ALMOCO 
 |Macarrão alho e óleo, Frango com Molho de Tomate, Verdura Crua (Salada de Alface) e abacaxi|29-8-2017|
CEI|2 - 6 anos|L4 - LANCHE 4 HORAS|Leite Integral com Café|29-8-2017|
CEI|2 - 6 anos|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|SOPA: arroz, cará , Cenoura, Repolho, carne bovina e creme de abacate|29-8-2017|
CEI|0 a 5 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(1º semestre)|30-8-2017|
CEI|0 a 5 meses|A - ALMOCO|Fórmula Láctea Infantil 
(1º semestre)|30-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(1º semestre)|30-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS |Fórmula Láctea Infantil 
(1º semestre)|30-8-2017|
CEI|6 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|30-8-2017|
CEI|6 meses| C - COLACAO (Papa de Fruta)|maçã|30-8-2017|
CEI|6 meses|A - ALMOCO 
 |Papa Principal: Macarrão, Inhame, Abóbora, escarola, carne bovina e Mamão|30-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|30-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS 
(Fórmula e Papa de Fruta)|Fórmula Láctea Infantil (2º semestre) e Banana nanica|30-8-2017|
CEI|7 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|30-8-2017|
CEI|7 meses| C - COLACAO (Papa de Fruta)|Maçã|30-8-2017|
CEI|7 meses|A - ALMOCO 
 |Papa Principal: Macarrão, Inhame, Abóbora, escarola, carne bovina e Mamão|30-8-2017|
CEI|7 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|30-8-2017|
CEI|7 meses|R1 - REFEICAO 1 da Tarde 
(Papa Principal e Papa de Fruta)|Papa Principal Arroz, Feijão Carioca, batata, abobrinha, acelga, frango e banana nanica|30-8-2017|
CEI|8 a 11 meses|D - DESJEJUM|Fórmula Láctea Infantil (2º semestre) e Pão de forma|30-8-2017|
CEI|8 a 11 meses| C - COLACAO 
(Fruta)|Maçã|30-8-2017|
CEI|8 a 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne bovina em iscas refogadas, Verdura cozida (Escarola refogada) e mamão|30-8-2017|
CEI|8 a 11 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|30-8-2017|
CEI|8 a 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Arroz, Feijão Carioca, batata, abobrinha, acelga, frango e banana nanica|30-8-2017|
CEI|1 ano - 1 ano e 11 meses|D - DESJEJUM|Leite Integral e Pão de forma com margarina|30-8-2017|
CEI|1 ano - 1 ano e 11 meses| C - COLACAO 
(Fruta)|Maçã|30-8-2017|
CEI|1 ano - 1 ano e 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne bovina em iscas refogadas, Verdura cozida (Escarola refogada) e mamão|30-8-2017|
CEI|1 ano - 1 ano e 11 meses|L4 - LANCHE 4 HORAS|Leite Integral|30-8-2017|
CEI|1 ano - 1 ano e 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Arroz, Feijão Carioca, batata, abobrinha, acelga, frango e melão|30-8-2017|
CEI|2 - 6 anos|D - DESJEJUM|Leite Integral com café e Pão de forma com margarina|30-8-2017|
CEI|2 - 6 anos| C - COLACAO 
(Fruta)|Maçã|30-8-2017|
CEI|2 - 6 anos|A - ALMOCO 
 |Arroz, Feijão Carioca, Peixe ao vinagrete (tomate, cebola e salsa), Verdura cozida (Escarola refogada) e mamão|30-8-2017|
CEI|2 - 6 anos|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado.|30-8-2017|
CEI|2 - 6 anos|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Arroz, Feijão Carioca, batata, abobrinha, acelga, frango e melão|30-8-2017|
CEI|0 a 5 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(1º semestre)|31-8-2017|
CEI|0 a 5 meses|A - ALMOCO|Fórmula Láctea Infantil 
(1º semestre)|31-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(1º semestre)|31-8-2017|
CEI|0 a 5 meses|L4 - LANCHE 4 HORAS |Fórmula Láctea Infantil 
(1º semestre)|31-8-2017|
CEI|6 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|31-8-2017|
CEI|6 meses| C - COLACAO (Papa de Fruta)|banana nanica|31-8-2017|
CEI|6 meses|A - ALMOCO 
 |Papa Principal: Arroz, Feijão Carioca, Batata Doce, Cenoura, acelga, carne bovina e Suco de Melancia|31-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil (2º semestre)|31-8-2017|
CEI|6 meses|L4 - LANCHE 4 HORAS 
(Fórmula e Papa de Fruta)|Fórmula Láctea Infantil (2º semestre) e Maçã|31-8-2017|
CEI|7 meses|D - DESJEJUM|Fórmula Láctea Infantil 
(2º semestre)|31-8-2017|
CEI|7 meses| C - COLACAO (Papa de Fruta)|Banana nanica|31-8-2017|
CEI|7 meses|A - ALMOCO 
 |Papa Principal: Arroz, Feijão Carioca, Batata Doce, Cenoura, acelga, carne bovina e Suco de Melancia|31-8-2017|
CEI|7 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|31-8-2017|
CEI|7 meses|R1 - REFEICAO 1 da Tarde 
(Papa Principal e Papa de Fruta)|Papa Principal: Macarrão, mandioca, Cenoura, escarola, frango e maçã|31-8-2017|
CEI|8 a 11 meses|D - DESJEJUM|Fórmula Láctea Infantil (2º semestre) e Pão Hot Dog|31-8-2017|
CEI|8 a 11 meses| C - COLACAO 
(Fruta)|Banana nanica|31-8-2017|
CEI|8 a 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne Caipira (milho, ervilha, cenoura, mandioquinha) e suco de melancia|31-8-2017|
CEI|8 a 11 meses|L4 - LANCHE 4 HORAS|Fórmula Láctea Infantil 
(2º semestre)|31-8-2017|
CEI|8 a 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Macarrão, mandioca, Cenoura, escarola, frango e maçã|31-8-2017|
CEI|1 ano - 1 ano e 11 meses|D - DESJEJUM|Leite Integral e Pão Hot Dog Integral com Requeijão|31-8-2017|
CEI|1 ano - 1 ano e 11 meses| C - COLACAO 
(Fruta)|Banana nanica|31-8-2017|
CEI|1 ano - 1 ano e 11 meses|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne Caipira (milho, ervilha, cenoura, mandioquinha) e suco de melancia|31-8-2017|
CEI|1 ano - 1 ano e 11 meses|L4 - LANCHE 4 HORAS|Iogurte|31-8-2017|
CEI|1 ano - 1 ano e 11 meses|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Macarrão, mandioca, Cenoura, escarola, frango e abacaxi|31-8-2017|
CEI|2 - 6 anos|D - DESJEJUM|Leite Integral com achocolatado e Pão Hot Dog Integral com requeijão|31-8-2017|
CEI|2 - 6 anos| C - COLACAO 
(Fruta)|Banana nanica|31-8-2017|
CEI|2 - 6 anos|A - ALMOCO 
 |Arroz, Feijão Carioca, Carne Caipira (milho, ervilha, cenoura, mandioquinha) e suco de melancia|31-8-2017|
CEI|2 - 6 anos|L4 - LANCHE 4 HORAS|Iogurte|31-8-2017|
CEI|2 - 6 anos|R1 - REFEICAO 1 da Tarde 
(Sopa e Fruta)|Sopa: Macarrão, mandioca, Cenoura, escarola, frango e abacaxi|31-8-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Café, , , pão tipo bisnaguinha integral com margarina, , |1-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|suco tangerina , , , , , pão tipo hot dog integral com queijo|1-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, , feijão carioca, madalena de frango caipira, , melão|1-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Café, , pão tipo forma integral com geleia, , |6-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com achocolatado, , biscoito salgado integral, , |6-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|, macarrão com molho de pts (parafuso), verdura crua (salada de repolho), , maçã|6-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com achocolatado, , biscoito salgado integral, , banana nanica|7-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|iogurte, , bolo individual sabor abacaxi, , banana nanica|7-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, feijão carioca, Ovo mexido , legume refogado (abobrinha), melancia|7-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|suco de uva integral, , pão tipo hot dog com frango, , , |8-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Café, , , pão tipo forma integral com margarina, , |8-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, Feijão Carioca, frango com laranja (sobrecoxa), legume cru (salada de cenoura ralada), , gelatina|8-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|iogurte, , bolo individual sabor abacaxi, , melão|9-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com achocolatado, , pão tipo bisnaguinha  com geleia, , |9-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, Feijão Carioca, carne de panela, verdura refogada (escarola), abacaxi|9-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com achocolatado, , pão tipo bisnaguinha  com requeijão, , , |10-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|suco de uva integral, , pão tipo hot dog com requeijão, , , |10-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, Feijão carioca, torta madalena(carne moída e purê de batata flocos) EMEI, peixe lusitano (batata+tomate) EMEF, , mamão|10-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Café, , biscoito doce integral, , , maçã|13-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Achocolatado, , pão de forma com margarina, , , |13-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, feijão carioca, omelete, legume cru (salada de tomate), melão, |13-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado, , , pão tipo hot dog integral com queijo, , , |14-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|iogurte, , , granola, , , Banana Prata|14-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, feijão carioca, frango ao creme, , legume refogado (beterraba), mamão, |14-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado, , pão de forma com margarina, , , |16-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Café, , , , biscoito doce integral, |16-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|, macarrão integral a bolonhesa (penne), , legume cru  (salada de pepino), , goiabada individual|16-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|iogurte, , granola, banana prata , , |17-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Achocolatado, , pão tipo hot dog integral com requeijão, , , |17-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, Feijão carioca, Peixe a portuguesa (tomate, cebola e salsa), , verdura crua (salada de acelga), abacaxi|17-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado, , biscoito salgado, , , maçã|21-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Café, , , pão tipo bisnaguinha integral com margarina, , |21-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz , Feijão Carioca, escondidinho de pts, , , melão|21-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Café, , , pão tipo bisnaguinha integral com requeijão, , , |22-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|iogurte , , , bolo individual integral sabor chocolate, , , banana nanica|22-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, feijão carioca , , sobrecoxa de frango ensopada, legume cru (salada de cenoura ralada), , gelatina|22-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|suco de maracujá, , Pão tipo hamburguer com carne bovina, , |23-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Achocolatado, , biscoito salgado, , |23-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, feijão carioca, ovo cozido, virado de aboborinha, melancia|23-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|iogurte, , , bolo individual integral sabor chocolate, , , , , , , banana prata |24-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|suco de maracujá, , , Pão tipo hamburguer com queijo, , , , , , , |24-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|macarrão alho e óleo (parafuso) EMEI, , carne bovina cozida com molho EMEI, , macarrão ao sugo (parafuso) EMEF, , carne de panela EMEF, , verdura crua (salada alface), , mamão|24-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado, , pão tipo bisnaguinha com margarina, , , |27-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Café, , biscoito doce, , , |27-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, , feijão carioca, ovo mexido com tomate e orégano, legume refogado (chuchu), melancia|27-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|suco de uva integral, , pão tipo  hot dog com patê de sardinha, , , , |28-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|Leite Integral com Achocolatado, , pão tipo forma integral com margarina, , , , |28-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, feijão carioca, carne panela com batata doce, , , salada de frutas (maçã, melão, mamão e sc laranja ), |28-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Café, , , biscoito doce, , , , mamão|29-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|suco de uva integral, , , pão tipo  hot dog com requeijão, , , , |29-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|Arroz, feijão carioca, peixe ao molho de tomate EMEF, , frango ao molho de tomate EMEI, legume cru (salada de cenoura ralada), abacaxi, |29-11-2017|
EMEI|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Achocolatado, , , , pão tipo forma integral com queijo, , |30-11-2017|
EMEI|TODAS|L5 - LANCHE 5 HORAS|iogurte EMEF, , Leite Integral  EMEI, flocos de milho, , , banana nanica|30-11-2017|
EMEI|TODAS|R1 - REFEICAO 1|arroz, feijão preto, , carne suína cebolada, verdura refogada (couve), bananada individual  EMEF, bolo de aniversário EMEI **|30-11-2017|
EMEF|TODAS|L4 - LANCHE 4 HORAS|Leite Integral com Café, , , pão tipo bisnaguinha integral com margarina, , |1-11-2017|
